Species Name,Invasive,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2005,Observations_2006,Observations_2007,Observations_2008,Observations_2009,Observations_2010,Observations_2011,Observations_2012,Observations_2013,Observations_2014,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023,Observations_2024
Melissa officinalis,0,2762574,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Melissa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Emberiza calandra,0,166426657,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Fomes fomentarius,0,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Fomes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cotoneaster franchetii,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lissotriton helveticus,0,228185144,Least Concern,Decreasing,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Alliaria petiolata,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Alliaria,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,2,0
Iris pseudacorus,1,42326782,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
Cirsium arvense,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,3,0
Oriolus oriolus,0,264564352,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Oriolidae,Oriolus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Trifolium fragiferum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Linaria vulgaris,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Linaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Prunella modularis,0,166409165,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Prunellidae,Prunella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0
Vanellus vanellus,0,166266204,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,0,0,0,0,0,0,0,0,0,0,0,2,1,2,4,3,16,2,0,0
Coenonympha pamphilus,0,211434061,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Coenonympha,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Aglais urticae,0,211434469,Near Threatened,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,0,0,0,0,0,0,1,0,0,7,7,2,5,3,0,1,0,0,0,0
Daphne laureola,0,2766175,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Malvales,Thymelaeaceae,Daphne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Astragalus glycyphyllos,0,2758135,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Papaver rhoeas,0,2764767,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
Senecio vulgaris,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0
Lamium purpureum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Trifolium campestre,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Laburnum anagyroides,0,79919650,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Laburnum,0,0,0,0,0,0,0,0,0,2,2,0,4,0,1,0,0,0,2,0
Bufo bufo,0,200188858,Least Concern,Decreasing,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo,0,0,0,0,0,1,1,0,0,0,4,4,0,1,0,0,0,0,0,0
Aegithalos caudatus,0,264587236,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Aegithalos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
Calystegia sepium,0,78457032,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Calystegia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fragaria vesca,1,6834548,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0
Sciurus vulgaris,0,221731049,Least Concern,Unknown,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Papaver somniferum,0,2764773,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Verbena officinalis,0,1040163,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Verbena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Persicaria lapathifolia,0,1048733,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Stachys sylvatica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Emberiza schoeniclus,0,166426048,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lamium album,0,2762544,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
Circus aeruginosus,0,210508502,Least Concern,Decreasing,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,0,0,0,5,4,2,0,0,0,0,0,0,1,0,0,2,2,0,1,0
Jacobaea vulgaris,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Jacobaea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
Columba palumbus,0,166231450,Least Concern,Increasing,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,0,0,1,0,2,1,0,0,0,0,0,0,2,1,20,30,15,1,0,0
Tyria jacobaeae,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Tyria,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Elymus repens,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Elymus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Polyommatus icarus,0,211430492,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Polyommatus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Reseda lutea,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Resedaceae,Reseda,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0
Turdus pilaris,0,264547173,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Geranium dissectum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0
Carex divulsa,0,5712657,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
Fraxinus excelsior,0,67807718,Near Threatened,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,3,0
Corvus corone,0,264543876,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,14,1,0,0
Sylvia communis,0,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Accipiter nisus,0,210499136,Least Concern,Unknown,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0
Potentilla reptans,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0
Anthus trivialis,0,166404675,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Torilis arvensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Torilis,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0
Cyanistes caeruleus,0,264532201,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,7,3,0,0
Picus viridis,0,264587872,Least Concern,Stable,Animalia,Chordata,Aves,Piciformes,Picidae,Picus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,1,0,0
Sympetrum striolatum,0,208822454,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Lissotriton vulgaris,0,229006372,Least Concern,Stable,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cichorium intybus,0,6527012,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cichorium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Helminthotheca echioides,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helminthotheca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0
Digitaria sanguinalis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Digitaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Columba livia,1,166230154,Least Concern,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Galium aparine,0,2765924,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,0,0,0,0,0,0,0,0,0,2,2,0,6,0,0,0,0,0,0,0
Typha latifolia,1,84300723,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
Iris germanica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Bromus hordeaceus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0
Geum urbanum,0,2765446,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,0,0,0,0,0,0,0,0,0,2,2,0,6,0,0,0,0,0,3,0
Erithacus rubecula,0,166350059,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,8,2,0,0
Arenaria leptoclados,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Arenaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chalcolestes viridis,0,208853331,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Lestidae,Chalcolestes,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Arctium minus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Arctium,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0
Motacilla flava,0,221311302,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
Eryngium campestre,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0
Parus major,0,264577711,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,8,3,0,0
Quercusia quercus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Quercusia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cornus sanguinea,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1,0,0,0,3,0
Lasiocampa quercus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Lasiocampa,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
Viburnum tinus,0,121076349,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Epilobium tetragonum,0,5836260,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Maniola jurtina,0,211385883,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Maniola,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Prunella vulgaris,0,78457152,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
Petroselinum crispum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Petroselinum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Poterium sanguisorba,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Poterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Arrhenatherum elatius,0,7240670,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arrhenatherum,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0
Centranthus ruber,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Centranthus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Veronica arvensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Convolvulus arvensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Convolvulus,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4,0
Veronica sublobata,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Hypochaeris radicata,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Orchis militaris,0,7177369,Least Concern,Decreasing,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Orchis,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Sambucus ebulus,0,2758237,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Proserpinus proserpina,0,8153516,Data Deficient,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Proserpinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vanessa atalanta,0,211395048,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,0,0,0,0,3,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0
Fulica atra,0,166239776,Near Threatened,Decreasing,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Aglais io,0,211393858,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Rubus caesius,0,2765755,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Lolium arundinaceum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Reynoutria japonica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Cirsium vulgare,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0
Euplagia quadripunctaria,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Euplagia,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0
Aphantopus hyperantus,0,211412108,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aphantopus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prunus avium,0,50673544,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,3,0
Emberiza cirlus,0,166421322,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0
Galium album,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rumex acetosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
