Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Asteraceae',)","('Brassicaceae',)","('Hydropsychidae',)","('Salicaceae',)","('Rosaceae',)","('Fabaceae',)","('Caprifoliaceae',)","('Ranunculaceae',)","('Caryophyllaceae',)","('Aspleniaceae',)","('Apiaceae',)","('Rubiaceae',)","('Primulaceae',)","('Lecanoraceae',)","('Poaceae',)","('Campanulaceae',)","('Phylloscopidae',)","('Sylviidae',)","('Lamiaceae',)","('Boraginaceae',)","('Collemataceae',)","('Asparagaceae',)","('Parmeliaceae',)","('Scrophulariaceae',)","('Eumenidae',)","('Aegithalidae',)","('Amaranthaceae',)","('Salticidae',)","('Physciaceae',)","('Violaceae',)","('Zygaenidae',)","('Convolvulaceae',)","('Euscorpiidae',)","('Cyperaceae',)","('Equidae',)","('Buthidae',)","('Candelariaceae',)","('Acrocephalidae',)","('Amaryllidaceae',)","('Acarosporaceae',)","('Cettiidae',)","('Cistaceae',)","('Cladoniaceae',)","('Geraniaceae',)","('Placynthiaceae',)","('Plantaginaceae',)","('Papaveraceae',)","('Orchidaceae',)","('Liliaceae',)","('Linaceae',)","('Megachilidae',)","('Hypericaceae',)","('Lentibulariaceae',)","('Orobanchaceae',)","('Polygalaceae',)","('Ramalinaceae',)","('Psoraceae',)","('Saxifragaceae',)","('Uloboridae',)",Population,"('Erebidae',)","('Sphingidae',)","('Pyralidae',)","('Lasiocampidae',)","('Aeshnidae',)","('Lacertidae',)","('Empusidae',)","('Cheloniidae',)","('Platycnemididae',)","('Cupressaceae',)","('Crassulaceae',)","('Berberidaceae',)","('Juncaceae',)","('Fagaceae',)","('Colubridae',)","('Cystopteridaceae',)","('Dryopteridaceae',)","('Potamidae',)","('Rhamnaceae',)","('Plumbaginaceae',)","('Anacardiaceae',)","('Gekkonidae',)","('Ericaceae',)","('Euphorbiaceae',)","('Araceae',)","('Caliciaceae',)","('Grossulariaceae',)","('Peltigeraceae',)","('Malvaceae',)","('Mutillidae',)","('Polygonaceae',)","('Sapindaceae',)","('Sapygidae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Cyprinodontidae',)","('Mantidae',)","('Ascalaphidae',)","('Anobiidae',)","('Testudinidae',)","('Unknown',)","('Acrididae',)","('Crambidae',)","('Anguidae',)","('Lycosidae',)","('Dennstaedtiaceae',)","('Mustelidae',)","('Tetraodontidae',)","('Mycenaceae',)","('Tricholomataceae',)","('Tortricidae',)","('Depressariidae',)","('Geometridae',)","('Cossidae',)","('Notodontidae',)","('Psychidae',)","('Ixodidae',)","('Brachodidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Lamnidae',)","('Upupidae',)","('Clausiliidae',)","('Enidae',)","('Achatinidae',)","('Orculidae',)","('Chondrinidae',)","('Cochlostomatidae',)","('Haliplidae',)","('Cucurbitaceae',)","('Geomitridae',)","('Iridaceae',)","('Pyramidulidae',)","('Vitrinidae',)","('Leiodidae',)","('Rissoidae',)","('Mangeliidae',)","('Ranidae',)","('Selaginellaceae',)","('Cerithiidae',)","('Araneidae',)","('Julidae',)","('Glareolidae',)","('Nemopteridae',)","('Masaridae',)","('Gryllidae',)","('Helicidae',)","('Rissoellidae',)","('Psammophiidae',)","('Tamaricaceae',)","('Trigonidiidae',)","('Lepadellidae',)","('Asplanchnidae',)","('Testudinellidae',)","('Resedaceae',)","('Morchellaceae',)","('Salamandridae',)","('Psychomyiidae',)","('Philopotamidae',)","('Rhyacophilidae',)","('Certhiidae',)","('Calopterygidae',)","('Cicadidae',)","('Endomychidae',)","('Hydroptilidae',)","('Polyporaceae',)","('Haematommataceae',)","('Massalongiaceae',)","('Pannariaceae',)","('Sarcoscyphaceae',)","('Pinaceae',)","('Catillariaceae',)","('Apocynaceae',)","('Colchicaceae',)","('Crabronidae',)","('Biebersteiniaceae',)","('Cordulegastridae',)","('Pentatomidae',)","('Pompilidae',)","('Sparassidae',)","('Urticaceae',)","('Argidae',)","('Cicadellidae',)","('Viburnaceae',)","('Glaphyridae',)","('Cephidae',)","('Asphodelaceae',)","('Amelidae',)","('Cynipidae',)","('Pholcidae',)","('Stratiomyidae',)","('Tetragnathidae',)","('Anyphaenidae',)","('Caloscyphaceae',)","('Eresidae',)","('Discinaceae',)","('Dioscoreaceae',)","('Oecobiidae',)","('Oxalidaceae',)","('Platanaceae',)","('Pteridaceae',)","('Pyronemataceae',)","('Solanaceae',)","('Sicariidae',)","('Typhlopidae',)","('Zoropsidae',)","('Hexanchidae',)","('Oxyopidae',)","('Hydnangiaceae',)","('Oleaceae',)","('Helvellaceae',)","('Philodromidae',)","('Phalangiidae',)","('Smilacaceae',)","('Araliaceae',)","('Moraceae',)","('Meloidae',)","('Martyniaceae',)","('Locustellidae',)","('Porcellionidae',)","('Anthomyiidae',)","('Armadillidiidae',)","('Heleomyzidae',)","('Drosophilidae',)","('Bryaceae',)","('Bibionidae',)","('Gelechiidae',)","('Felidae',)","('Equisetaceae',)","('Fanniidae',)","('Armadillidae',)","('Orchesellidae',)","('Limacidae',)","('Lygaeidae',)","('Margarodidae',)","('Oligotomidae',)","('Philosciidae',)","('Pelobatidae',)","('Rhyparochromidae',)","('Sarcophagidae',)","('Targioniaceae',)","('Scytodidae',)","('Trachelipodidae',)","('Cydnidae',)","('Cercopidae',)","('Leporidae',)","('Geotrupidae',)","('Phyllodactylidae',)",Vegetation Count,Regional Fuel Content
2009-09-01,0.0,36.704063415527344,0.0,3.857538968862503,37.150000000000034,19.170000000000016,25.180964459598385,0.26373130083084106,0.24561622738838196,0.26073226808279887,2.270311615872171,0.43589781394101007,0.9919776831331307,123.0,0,0,0,0,0,0,141.97254901960784,130.2,260.78431372549016,0,0,0,0,0,0,0,0,1.0,7.0,8.0,8.0,7.0,1.0,6.0,2.0,13.0,5.0,48.0,10.0,1.0,12.0,44.0,1.0,3.0,2.0,19.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,8.0,3.0,9.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2496.302749117685,7.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006122448979591836,3.9150231064931336
2009-10-01,0.0,24.858936667442322,0.0,3.1809997385672926,28.510000000000048,12.79000000000002,19.681999253581466,0.3310927450656891,0.31993940472602844,0.3320742719868092,2.683264035006731,0.1282652558948231,0.9281718402112037,123.0,0,0,0,0,0,0,141.97254901960784,130.2,260.78431372549016,0,0,0,0,0,0,0,0,1.0,7.0,8.0,8.0,7.0,1.0,6.0,2.0,13.0,5.0,48.0,10.0,1.0,12.0,44.0,1.0,3.0,2.0,19.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,8.0,3.0,9.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2496.302749117685,7.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006122448979591836,3.9150231064931336
2009-11-01,0.0,24.60227974718876,0.0,2.0870520112491135,19.450000000000045,10.150000000000034,13.545101735549338,0.34879082441329956,0.33779892325401306,0.35001544839815724,2.353651445628218,0.6672816490930107,1.1240220502892921,123.0,0,0,0,0,0,0,141.97254901960784,130.2,260.78431372549016,0,0,0,0,0,0,0,0,1.0,7.0,8.0,8.0,7.0,1.0,6.0,2.0,13.0,5.0,48.0,10.0,1.0,12.0,44.0,1.0,3.0,2.0,19.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,8.0,3.0,9.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2496.302749117685,7.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006122448979591836,3.9150231064931336
2009-12-01,0.0,24.547699093716346,0.0,4.141465084456696,12.770000000000039,-3.609999999999957,7.615612772781219,0.3874928057193756,0.38054779171943665,0.3863706033715043,3.086456222313707,1.0735550622533612,1.7300111712470583,123.0,0,0,0,0,0,0,141.97254901960784,130.2,260.78431372549016,0,0,0,0,0,0,0,0,1.0,7.0,8.0,8.0,7.0,1.0,6.0,2.0,13.0,5.0,48.0,10.0,1.0,12.0,44.0,1.0,3.0,2.0,19.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,8.0,3.0,9.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2496.302749117685,7.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006122448979591836,3.9150231064931336
2010-01-01,0.0,19.91410851468345,0.0,4.615906804723822,14.830000000000041,3.730000000000018,6.59039490069074,0.4074975252151489,0.39506301283836365,0.40166048476497046,3.456101626850357,1.4509782413463386,2.1084267248760495,134.0,0,0,0,0,0,0,137.8862745098039,164.77254901960782,220.49803921568628,0,0,0,0,0,0,0,0,201.0,7.0,8.0,8.0,7.0,1.0,6.0,1.0,13.0,5.0,48.0,10.0,1.0,12.0,44.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,8.0,3.0,9.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2453.9090064862207,7.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004897959183673469,4.091827539907504
2010-02-01,0.0,20.815131068218307,0.00035762786865234375,4.848879270216978,14.990000000000009,2.5500000000000114,7.8410407328153156,0.40664562582969666,0.4058583676815033,0.4106640987654557,2.6581602920156366,0.9207128321530399,1.7012007753751583,134.0,0,0,0,0,0,0,137.8862745098039,164.77254901960782,220.49803921568628,0,0,0,0,0,0,0,0,201.0,7.0,8.0,8.0,7.0,1.0,6.0,1.0,13.0,5.0,48.0,10.0,1.0,12.0,44.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,8.0,3.0,9.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2453.9090064862207,7.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004897959183673469,4.091827539907504
2010-03-01,0.0,22.064167261135026,0.0,3.0721790050555255,21.79000000000002,12.510000000000048,15.701496703317844,0.39432790875434875,0.3896709680557251,0.3917697478265749,2.8927381529716056,0.25690748589776363,1.1946820525227897,134.0,0,0,0,0,0,0,137.8862745098039,164.77254901960782,220.49803921568628,0,0,0,0,0,0,0,0,201.0,7.0,8.0,8.0,7.0,1.0,6.0,1.0,13.0,5.0,48.0,10.0,1.0,12.0,44.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,8.0,3.0,9.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2453.9090064862207,7.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004897959183673469,4.091827539907504
2010-04-01,0.0,23.487392067806923,-6.9258021540008485e-06,1.2149630483626053,27.79000000000002,9.330000000000041,18.808991661658183,0.3516586124897003,0.3332900106906891,0.3475177065519777,2.436484503754489,0.11990653100534056,1.081597002628365,134.0,0,0,0,0,0,0,137.8862745098039,164.77254901960782,220.49803921568628,0,0,0,0,0,0,0,0,201.0,7.0,8.0,8.0,7.0,1.0,6.0,1.0,13.0,5.0,48.0,10.0,1.0,12.0,44.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,8.0,3.0,9.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2453.9090064862207,7.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004897959183673469,4.091827539907504
2010-05-01,0.0,16.773277318975488,-1.1920974429813214e-05,2.1318503317991824,37.190000000000055,18.810000000000002,28.184367302190083,0.29036107659339905,0.2719338834285736,0.2941408836736861,3.737429816596445,0.6118128756576244,1.2930071543170902,134.0,0,0,0,0,0,0,137.8862745098039,164.77254901960782,220.49803921568628,0,0,0,0,0,0,0,0,201.0,7.0,8.0,8.0,7.0,1.0,6.0,1.0,13.0,5.0,48.0,10.0,1.0,12.0,44.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,8.0,3.0,9.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2453.9090064862207,7.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004897959183673469,4.091827539907504
2010-06-01,0.0,17.531300070363187,0.0,2.149037315951667,42.190000000000055,19.810000000000002,29.54628832728588,0.2720398008823395,0.24169734120368958,0.2670768036412983,2.558063154060763,0.3285495401502535,1.1700060721340155,134.0,0,0,0,0,0,0,137.8862745098039,164.77254901960782,220.49803921568628,0,0,0,0,0,0,0,0,201.0,7.0,8.0,8.0,7.0,1.0,6.0,1.0,13.0,5.0,48.0,10.0,1.0,12.0,44.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,8.0,3.0,9.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2453.9090064862207,7.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004897959183673469,4.091827539907504
2010-07-01,0.0,12.734803557293617,5.450601747725159e-06,1.6114781640483173,37.610000000000014,26.350000000000023,32.04891881658,0.24869182705879211,0.22755438089370728,0.2457073146960048,1.9045079956216948,0.01332152137283243,0.6021500603128689,134.0,0,0,0,0,0,0,137.8862745098039,164.77254901960782,220.49803921568628,0,0,0,0,0,0,0,0,201.0,7.0,8.0,8.0,7.0,1.0,6.0,1.0,13.0,5.0,48.0,10.0,1.0,12.0,44.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,8.0,3.0,9.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2453.9090064862207,7.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004897959183673469,4.091827539907504
2010-08-01,0.0,0.3308475016474688,0.0,0.025297388758504655,42.35000000000002,30.77000000000004,36.49581067299448,0.1935112625360489,0.17666850984096527,0.19207280603718796,1.841656297035366,0.3829387691952918,0.9485116860295418,134.0,0,0,0,0,0,0,137.8862745098039,164.77254901960782,220.49803921568628,0,0,0,0,0,0,0,0,201.0,7.0,8.0,8.0,7.0,1.0,6.0,1.0,13.0,5.0,48.0,10.0,1.0,12.0,44.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,8.0,3.0,9.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2453.9090064862207,7.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004897959183673469,4.091827539907504
2010-09-01,0.0,28.407126665115356,0.0,2.282854723897602,35.77000000000004,19.850000000000023,28.310004093881105,0.1905279904603958,0.17146246135234833,0.1860163659075518,1.8964594160151511,0.2232099337596396,0.9005475793050174,134.0,0,0,0,0,0,0,137.8862745098039,164.77254901960782,220.49803921568628,0,0,0,0,0,0,0,0,201.0,7.0,8.0,8.0,7.0,1.0,6.0,1.0,13.0,5.0,48.0,10.0,1.0,12.0,44.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,8.0,3.0,9.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2453.9090064862207,7.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,17.0,10.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004897959183673469,4.091827539907504
